-78.94491850000016,36.001704666666356
-78.94491633333448,36.00170433333291
-78.94491500000002,36.00170366666602
-78.94491383333418,36.001702999999125
-78.94491366666688,36.001701999999696
-78.94491366666688,36.001701166666535
-78.94491266666704,36.00169983333275
-78.94491050000136,36.001699333333036
-78.94491039503603,36.001698429874196
-78.94491075872006,36.00169651345472
-78.94491653511788,36.0016893593794
-78.94492813774318,36.00167979214906
-78.94494306664072,36.001666490186054
-78.94494882978934,36.00166105595157
-78.94495046542919,36.00166016439938
-78.9449502987685,36.00165958105676
-78.94495754747172,36.001661279909186
-78.94494428095096,36.001672193094365
-78.94494288488883,36.00167300249008
-78.94494243297393,36.0016732495816
-78.94494273021843,36.001673291096395
-78.94494315654133,36.001673497548055
-78.94494308809283,36.00167353353494
-78.94494286610299,36.00167353526662
-78.94494281103887,36.001673428879386
-78.944942572357,36.001673277095634
-78.94494272678885,36.001673262243585
-78.94494284176729,36.00167305531171
-78.94494277266149,36.00167302878539
-78.94494273374343,36.00167308586164
-78.94494276506022,36.00167312283624
-78.94494285592026,36.00167310877545
-78.94494291120702,36.00167316362162
-78.94494302772266,36.001673234704086
-78.9449429017929,36.00167304819037
-78.94494278503342,36.00167310067913
-78.94493667555011,36.00167979345328
-78.9449313601023,36.00168539862911
-78.94492592230536,36.00168944025667
-78.94491134840392,36.00170155118134
-78.94490710880031,36.00170563758378
-78.94489998257343,36.00170851961242
-78.94488954524505,36.001713778584545
-78.94488312836101,36.001716364669065
-78.94487542248459,36.00172000360102
-78.94487475380637,36.00172038969244
-78.94487471300125,36.00172073000353
-78.94487745756194,36.00172318902618
-78.94488483677476,36.00173280678895
-78.9448894537383,36.001740456858116
-78.94488929308602,36.00174176686518
-78.94488527204003,36.00174356599486
-78.94488009115688,36.00174674992117
-78.94488077488919,36.0017480826656
-78.9448802445657,36.00174898090803
-78.94488024111492,36.00175487551782
-78.94487836123271,36.0017672557416
-78.94487552695163,36.00177623444792
-78.94487468867615,36.00177731386533
-78.94487398169477,36.00177711013852
-78.94487497596585,36.00177707867728
-78.9448737772981,36.00177927862855
-78.94487060530665,36.001778858856724
-78.94486965472431,36.00177871548398
-78.94486882768639,36.00177944593919
-78.94486459673361,36.00178325055198
-78.94486342679589,36.001785062789295
-78.94486297569732,36.00178541209347
-78.94486283285818,36.00178551298917
-78.94486465264585,36.001785471894564
-78.94486308438375,36.00178574229098
-78.94486222210651,36.001785655466975
-78.94486303784853,36.00178536003399
-78.94486381576445,36.00178558595975
-78.94486125164637,36.00178710894137
-78.94484742204884,36.00179521899294
-78.94483810659632,36.001803398522625
-78.94483709858572,36.001803796088225
-78.94483637851151,36.00180496633142
-78.9448336010703,36.00181689423074
-78.94483172420424,36.00182747193061
-78.94483161723522,36.001828455683736
-78.94483373564559,36.001836866748945
-78.94484115213852,36.00185381513178
-78.94485086463794,36.001868389427855
-78.94485362524398,36.00187036388992
-78.94486348307919,36.00187822976763
-78.94488068114023,36.00188995881503
-78.94490149589066,36.001902072076646
-78.9449136712136,36.001908546180076
-78.94492227655466,36.00191106451997
-78.94493931444579,36.001917365935824
-78.94496015268646,36.00192792531483
-78.94498446946058,36.00194094620851
-78.94501090224382,36.00195286239354
-78.94503779306962,36.00196402836913
-78.94506572408683,36.001973435425626
-78.94509783005446,36.00198671029388
-78.94513124450006,36.002002762424254
-78.94516694180628,36.002017901305535
-78.94520346624053,36.00203372380669
-78.94524053434023,36.00205152464072
-78.94527662680628,36.00206982291742
-78.94531416482751,36.00208666824359
-78.94535329351706,36.00210290812278
-78.94539188225167,36.00211761833374
-78.94543156917312,36.0021315846799
-78.94547140646608,36.00214567008983
-78.94549632907808,36.002155577237446
-78.94549958267449,36.00215529286392
-78.945503892179,36.00215656365357
-78.94550531557707,36.00215719573056
-78.94550715048246,36.00215975305504
-78.94551654806469,36.00217056987198
-78.9455295739423,36.00218629062614
-78.9455415868266,36.00219887512243
-78.94555384689517,36.00220969877877
-78.94557160370759,36.00222395377672
-78.94558698086782,36.00223929184462
-78.94560412130978,36.00225502362913
-78.94560926523614,36.002260168022204
-78.94561282517311,36.00226475321428
-78.94561801354091,36.002267181288644
-78.94563553533956,36.00227670283961
-78.94563823074647,36.002278133583914
-78.94563865760475,36.00227887398536
-78.9456381875772,36.00227823276977
-78.94563683330084,36.0022811666105
-78.94563649999009,36.002283499981004
-78.94563999996504,36.00228299991899
-78.94564133329287,36.00228199996958
